83.2616,4.00739,-14.3227,0.00849957,0.0437217,0.194458,drawer
28.9838,4.5625,11.3472,0.00849957,0.0118767,0.0437217,ignore
30.1893,8.03133,-2.05435,0.00849957,0.0118767,0.0126334,ignore
13.4777,29.5037,-48.2274,0.00849957,0.0118767,0.0126334,pitcher
70.2851,8.11647,-7.42253,0.00849957,0.0118767,0.0126334,drawer_open
30.0323,6.21045,0.222067,0.00849957,0.0118767,0.0126334,ignore
27.5214,17.5855,-38.5235,0.00849957,0.0118767,0.0126334,pitcher
38.2947,7.6009,10.2431,0.00310867,0.00849957,0.0118767,ignore
36.9016,18.403,-39.9875,0.00310867,0.00849957,0.0118767,pitcher
87.7105,3.66664,-2.53226,0.00310867,0.00849957,0.0110287,drawer_handle
70.3144,7.59667,1.00497,0.00310867,0.00849957,0.0110287,drawer_handle
38.0845,6.01356,17.6746,0.00310867,0.00661312,0.00849957,ignore
38.2587,20.3575,-48.2177,0.00310867,0.00661312,0.00849957,pitcher_lid
80.4954,-12.7217,28.1073,0.00310867,0.00661312,0.00849957,container_yellow
53.2404,0.669881,20.8124,0.00310867,0.00661312,0.00849957,ignore
33.6286,4.41795,15.2554,0.00310867,0.00661312,0.00690315,ignore
5.80889,3.03711,-3.18328,0.00310867,0.00661312,0.00690315,ignore
30.3995,1.80047,-9.49908,0.00310867,0.00661312,0.00690315,ignore
71.2932,0.419963,-5.90863,0.00310867,0.00661312,0.00690315,ignore
23.6217,4.20178,-13.1505,0.00310867,0.00661312,0.00690315,ignore
73.7299,-1.3578,-8.37061,0.00310867,0.00661312,0.00690315,ignore
73.7299,-1.3578,-8.37061,0.00310867,0.00661312,0.00690315,ignore
54.7661,3.05162,-10.1747,0.00310867,0.00661312,0.00690315,ignore
26.4268,3.38053,12.7016,0.00310867,0.00661312,0.00690315,ignore
35.9596,6.15063,12.0505,0.00310867,0.00504059,0.00661312,ignore
45.9357,7.59658,-8.32593,0.00310867,0.00504059,0.00661312,ignore
29.8984,3.44815,15.4928,0.00310867,0.00504059,0.00661312,ignore
56.8256,7.949,-2.72791,0.00310867,0.00504059,0.00661312,ignore
13.3173,32.6414,-51.604,0.00310867,0.00504059,0.00661312,pitcher
31.3561,15.3621,-36.1907,0.00310867,0.00504059,0.00661312,pitcher
31.5236,7.84036,-6.79956,0.00310867,0.00504059,0.00661312,pitcher
39.0047,18.8601,-39.4725,0.00310867,0.00504059,0.00661312,pitcher
24.8171,16.3723,-33.8872,0.00310867,0.00504059,0.00661312,pitcher
83.1381,4.31411,-0.587651,0.00310867,0.00504059,0.00661312,drawer_handle
69.3583,8.53674,6.331,0.00310867,0.00504059,0.00661312,ignore
38.2133,18.4596,-44.548,0.00310867,0.00504059,0.00661312,pitcher_lid
79.8855,-12.8824,29.5348,0.00310867,0.00504059,0.00661312,container_yellow
2.11323,1.12205,-1.1918,0.00310867,0.00504059,0.00661312,ignore
28.4057,1.56835,-9.29887,0.00310867,0.00504059,0.00661312,ignore
77.3461,0.0978322,-2.95079,0.00310867,0.00504059,0.00661312,ignore
25.9828,4.34637,-13.4118,0.00310867,0.00504059,0.00661312,ignore
57.267,1.1576,-9.0573,0.00310867,0.00504059,0.00661312,ignore
69.4035,4.01274,-5.91276,0.00310867,0.00504059,0.00661312,ignore
50.6613,2.84486,-7.56855,0.00310867,0.00504059,0.00661312,ignore
66.6347,1.77472,-15.6044,0.00269502,0.00310867,0.00504059,ignore
85.8942,3.58256,-15.8146,0.00269502,0.00310867,0.00504059,drawer
32.1245,5.46395,11.4227,0.00269502,0.00310867,0.00504059,ignore
42.6928,7.37688,-2.29918,0.00269502,0.00310867,0.00504059,ignore
58.9326,7.55862,-2.12692,0.00269502,0.00310867,0.00504059,ignore
13.5589,32.3499,-51.5198,0.00269502,0.00310867,0.00504059,pitcher
69.9291,8.17292,-7.29724,0.00269502,0.00310867,0.00504059,drawer_open
31.7838,7.49772,-7.11006,0.00269502,0.00310867,0.00504059,ignore
